iter	Logloss
0	0.4837288992
1	0.3574774025
2	0.2656162016
3	0.2115274656
4	0.1759546918
5	0.1457369726
6	0.123431566
7	0.1090937086
8	0.09890706988
9	0.0897432361
10	0.08302447795
11	0.07968410377
12	0.0771668278
13	0.07376774403
14	0.0700312937
15	0.0659316202
16	0.06399950632
17	0.06209043507
18	0.06136402906
19	0.05943848395
20	0.05892392184
21	0.05814532536
22	0.05666035288
23	0.05578834872
24	0.05519611162
25	0.05453770472
26	0.05429062317
27	0.05271412234
28	0.05143124119
29	0.05089719854
30	0.04937039661
31	0.04857221041
32	0.0471533612
33	0.04594269813
34	0.04521357749
35	0.04447530387
36	0.04383955847
37	0.04262756854
38	0.04164090464
39	0.04070036904
40	0.04020707712
41	0.03977693508
42	0.03954026799
43	0.03920483171
44	0.03833959476
45	0.03753200682
46	0.03721204065
47	0.0364129065
48	0.03558061608
49	0.0349834631
50	0.03457663968
51	0.03426451797
52	0.03391343229
53	0.0334030779
54	0.03286903171
55	0.03241765793
56	0.03211226579
57	0.03179429475
58	0.03142918168
59	0.03110340813
60	0.03081437278
61	0.03057697772
62	0.0302106313
63	0.02979055648
64	0.02952309779
65	0.02929257062
66	0.0288324806
67	0.02868038709
68	0.02818702244
69	0.02783781858
70	0.02767402766
71	0.02686054815
72	0.02650654729
73	0.02635044925
74	0.02618310037
75	0.02566773588
76	0.0252889528
77	0.02490845207
78	0.02479530738
79	0.02455356542
80	0.02445042434
81	0.02425984051
82	0.02387030487
83	0.02349995126
84	0.02317650252
85	0.02264241699
86	0.02229099653
87	0.02204255241
88	0.02187269021
89	0.02176435733
90	0.02130496894
91	0.0212185613
92	0.02116288937
93	0.02111074814
94	0.02103116116
95	0.02097720702
96	0.02073173065
97	0.02048616335
98	0.02024799918
99	0.02021211412
100	0.01996810043
101	0.01984730006
102	0.01924151243
103	0.01888918284
104	0.01886341036
105	0.01862288396
106	0.01859357104
107	0.0182493839
108	0.01822372158
109	0.01817436821
110	0.01799580059
111	0.01742422119
112	0.01730291851
113	0.01726336181
114	0.01710400403
115	0.01707232209
116	0.01691805004
117	0.01687109631
118	0.01682926961
119	0.01679894029
120	0.01670628261
121	0.01638468311
122	0.01617117306
123	0.01614641677
124	0.01601640661
125	0.01576766315
126	0.01562456561
127	0.01560692501
128	0.01556732668
129	0.01553818371
130	0.01521746182
131	0.01520031941
132	0.01501962696
133	0.0147692618
134	0.01455949108
135	0.01444337566
136	0.01440522687
137	0.01425337617
138	0.0141304657
139	0.01378305983
140	0.01376879632
141	0.013736557
142	0.01348623102
143	0.01338182876
144	0.0132874103
145	0.01317910288
146	0.0131790899
147	0.01300480132
148	0.01292210798
149	0.01267032613
150	0.01265826711
151	0.01255596187
152	0.01240403847
153	0.01237918813
154	0.01236015839
155	0.01226871596
156	0.01219723219
157	0.01200510702
158	0.01198949138
159	0.01186900909
160	0.0117625214
161	0.01163481431
162	0.01157056793
163	0.01143885661
164	0.01140574368
165	0.01138799668
166	0.0113690134
167	0.01127111434
168	0.01122703169
169	0.01104588663
170	0.01089743803
171	0.01082133221
172	0.01070907267
173	0.01066457657
174	0.01058682823
175	0.01057838535
176	0.01051878177
177	0.01041217155
178	0.01032442042
179	0.01026598239
180	0.01025317411
181	0.01010162304
182	0.01001793881
183	0.009983505114
184	0.009820399766
185	0.009742008199
186	0.009734422369
187	0.009672409748
188	0.009664599113
189	0.009653342077
190	0.009501000623
191	0.009449611243
192	0.009300201797
193	0.009288639439
194	0.009281580294
195	0.009240101326
196	0.009233634353
197	0.009084056508
198	0.009036073527
199	0.008950921224
