iter	Logloss
564	0.01895575397
565	0.0189200757
566	0.01888912896
567	0.0187921442
568	0.01874451969
569	0.01872866536
570	0.01866702407
571	0.0186597254
572	0.01860528063
573	0.01859459943
574	0.01856411299
575	0.0185071578
576	0.01846625194
577	0.01838941949
578	0.01832388864
579	0.01829681805
580	0.01824375945
581	0.01819615661
582	0.01818067116
583	0.01814764224
584	0.01811361306
585	0.01810846327
586	0.01810040084
587	0.01809360545
588	0.01805971167
589	0.01805458767
590	0.01803786323
591	0.01802990794
592	0.01800871764
593	0.01794389224
594	0.01791336375
595	0.01790884355
596	0.01788449264
597	0.01785916941
598	0.01779665817
599	0.01775513855
600	0.0177024223
601	0.01768299037
602	0.01767488165
603	0.0176413267
604	0.01761911455
605	0.01757154231
606	0.01756025791
607	0.01753089287
608	0.0175251706
609	0.01751891395
610	0.01751202404
611	0.01750254254
612	0.01748864865
613	0.01748404727
614	0.01742499523
615	0.01741825267
616	0.01741411831
617	0.017383724
618	0.01738036845
619	0.01736932306
620	0.01736268476
621	0.01730411316
622	0.01729915685
623	0.01729351313
624	0.01722896283
625	0.01716607231
626	0.01716048696
627	0.01712335412
628	0.0171165966
629	0.01711185992
630	0.01704592439
631	0.01704153303
632	0.01703591807
633	0.01702856376
634	0.01702458165
635	0.01700265414
636	0.01699232369
637	0.01695501828
638	0.01693685788
639	0.0169284722
640	0.01688290092
641	0.01687837337
642	0.0168595697
643	0.01680355021
644	0.01679830095
645	0.01678180936
646	0.01673543579
647	0.01670688556
648	0.01666173749
649	0.01664570824
650	0.01660607701
651	0.01655271092
652	0.01649951509
653	0.01649228371
654	0.01643934614
655	0.01643143302
656	0.01642425077
657	0.01638794178
658	0.01637829082
659	0.01636199103
660	0.01635668322
661	0.01628440493
662	0.01626403932
663	0.01623731029
664	0.01623047633
665	0.01618528107
666	0.01611369814
667	0.01610992385
668	0.01609665819
669	0.0160546857
670	0.0160144822
671	0.01600102501
672	0.01599593447
673	0.01599023105
674	0.01598660434
675	0.0159776479
676	0.01595766664
677	0.01594107038
678	0.01591286935
679	0.01590932284
680	0.01587204817
681	0.01583093423
682	0.01575101072
683	0.01574485714
684	0.0156929463
685	0.01567230654
686	0.01566880997
687	0.01562982777
688	0.01561517282
689	0.01558389432
690	0.01558048288
691	0.01553684742
692	0.01553175259
693	0.01549469729
694	0.01548876421
695	0.01548565702
696	0.01543238718
697	0.01540633505
698	0.01539937588
699	0.01535561474
700	0.01533633762
701	0.01531183039
702	0.01524902268
703	0.01524577716
704	0.01523775094
705	0.01522674036
706	0.01521019681
707	0.01513600784
708	0.015132549
709	0.01512592019
710	0.01509544304
711	0.01508932049
712	0.01505080989
713	0.0150470066
714	0.01503927304
715	0.01503924427
716	0.01502915017
717	0.01499093081
718	0.01494995897
719	0.01494242117
720	0.01491282965
721	0.0148939722
722	0.01489100752
723	0.01484446667
724	0.01484154119
725	0.01483736243
726	0.01477624058
727	0.014764869
728	0.01472080315
729	0.01467433241
730	0.01467045963
731	0.0146162142
732	0.01459186809
733	0.01457057104
734	0.01455236749
735	0.01454926189
736	0.01452151656
737	0.01451614403
738	0.0144690157
739	0.01443435967
740	0.01441898155
741	0.01441590015
742	0.01440542486
743	0.01436219919
744	0.01432033375
745	0.01430792196
746	0.01430792196
747	0.01430524585
748	0.01429997777
749	0.01428155072
750	0.01424099963
751	0.01423743404
752	0.01422071631
753	0.01418833955
754	0.01418314759
755	0.01417880872
756	0.01417623101
757	0.01414482356
758	0.01411525642
759	0.01411525642
760	0.01411033701
761	0.01410657929
762	0.01407545994
763	0.01406909155
764	0.01405453213
765	0.01403643159
766	0.01402583517
767	0.01399743603
768	0.01398369125
769	0.01391910835
770	0.01391905808
771	0.01388228225
772	0.01385909777
773	0.0138539686
774	0.01380358031
775	0.01379798002
776	0.0137943838
777	0.01379081281
778	0.0137420945
779	0.01373712948
780	0.01373308346
781	0.01372310586
782	0.01372069863
783	0.01368355716
784	0.01364834567
785	0.01363320394
786	0.01362496924
787	0.01361886106
788	0.0135722508
789	0.01355098191
790	0.01350081005
791	0.01349599163
792	0.01347336232
793	0.01343890834
794	0.01343662092
795	0.01343258045
796	0.01338830122
797	0.01338363841
798	0.01337942604
799	0.01336592059
800	0.01335281135
801	0.0133463619
802	0.01333111494
803	0.01331678283
804	0.01331456667
805	0.01325113796
806	0.01324181495
807	0.01322703486
808	0.01320751246
809	0.01319605997
810	0.01319390413
811	0.01319175266
812	0.01316396037
813	0.01315721216
814	0.01310996639
815	0.01310105054
816	0.01307497064
817	0.01307071169
818	0.01306862254
819	0.0130102185
820	0.01300345921
821	0.01297371895
822	0.01297034074
823	0.01292508196
824	0.01292221568
825	0.01291990368
826	0.01289135346
827	0.01288260329
828	0.01287824883
829	0.01283531132
830	0.01282198771
831	0.01280227992
832	0.01279975927
833	0.01279554923
834	0.01279080515
835	0.01278885033
836	0.01278527429
837	0.0127420572
838	0.01271441056
839	0.01269591007
840	0.01268666116
841	0.01268100669
842	0.01267909511
843	0.01267564261
844	0.01266112351
845	0.01264093731
846	0.01259836828
847	0.01257789373
848	0.01253792859
849	0.01253553477
850	0.01253316966
851	0.01253130877
852	0.01250541366
853	0.01250359875
854	0.01249701463
855	0.01248559882
856	0.01246452126
857	0.01245985074
858	0.01243328507
859	0.01239208969
860	0.01238884287
861	0.01236156327
862	0.0123492011
863	0.01233563374
864	0.01229583795
865	0.01226928606
866	0.01224751413
867	0.01222864425
868	0.01222422412
869	0.01220836408
870	0.01220836408
871	0.01220836744
872	0.01220316993
873	0.01220142934
874	0.01219365022
875	0.01219171103
876	0.01215327315
877	0.01213881849
878	0.01210416022
879	0.01207177871
880	0.01204718155
881	0.01204244832
882	0.01200294069
883	0.0119727579
884	0.0119514893
885	0.01193364275
886	0.01193172674
887	0.01191760334
888	0.01187731317
889	0.01185600993
890	0.01185600909
891	0.01183281048
892	0.0117952836
893	0.01177338026
894	0.01176759101
895	0.01176572197
896	0.01176165701
897	0.0117581414
898	0.01174671769
899	0.01172764761
900	0.01170669282
901	0.01168357523
902	0.01166612844
903	0.01165853015
904	0.01162946679
905	0.01162786942
906	0.01162608858
907	0.01159599802
908	0.01159282105
909	0.01157260916
910	0.01154270425
911	0.01154270537
912	0.01153736251
913	0.01153473779
914	0.01153345479
915	0.01151126127
916	0.01150687935
917	0.01147774974
918	0.01147348677
919	0.01142500657
920	0.01141499205
921	0.01141069265
922	0.0113966277
923	0.01139490076
924	0.01137815227
925	0.01133067114
926	0.01131716564
927	0.01130026462
928	0.01129050027
929	0.0112873625
930	0.01128393465
931	0.0112839313
932	0.01125663574
933	0.01125146865
934	0.01125145189
935	0.01124890392
936	0.01122156403
937	0.01119881231
938	0.01119735374
939	0.01119393157
940	0.01118715929
941	0.01118347494
942	0.01118022872
943	0.01115990534
944	0.01113622397
945	0.01113622286
946	0.01111355699
947	0.01109555892
948	0.01108097099
949	0.01107969398
950	0.01104317369
951	0.01101653939
952	0.0110125456
953	0.01100111323
954	0.01099946643
955	0.01099945442
956	0.01098866384
957	0.01096043862
958	0.01091274477
959	0.01091113092
960	0.01090937265
961	0.01088008265
962	0.01087639534
963	0.01084932897
964	0.01082769406
965	0.01082768317
966	0.01082128224
967	0.01080597475
968	0.01079622069
969	0.01078856405
970	0.01078853054
971	0.01078622468
972	0.01077178867
973	0.01076709388
974	0.01076404066
975	0.01075096703
976	0.01074829879
977	0.01074150457
978	0.01073764397
979	0.01072831444
980	0.0106972257
981	0.0106937006
982	0.01067038958
983	0.01066165538
984	0.0106612633
985	0.01065528266
986	0.01063050681
987	0.01060817111
988	0.01060815296
989	0.01060709517
990	0.01060449582
991	0.01060075824
992	0.01056591657
993	0.01055916964
994	0.01055767281
995	0.01051369448
996	0.01049367161
997	0.01047418016
998	0.01047329547
999	0.01046947435
